time,open,high,low,close,Volume,Volume MA
2013-09-17T13:30:00Z,42.5,45.44,42.42999,45.07001,91934560,65423510.4
2013-09-18T13:30:00Z,44.84,45.47,44.395,45.23,79316944,66489600.8
2013-09-19T13:30:00Z,45.50999,46.05,45.23,45.98,63972368,67382376
2013-09-20T13:30:00Z,46.32001,47.60001,45.74001,47.49001,115508368,72061236
2013-09-23T13:30:00Z,47.28,47.55,46.28999,47.19,75319184,71505079.2
2013-09-24T13:30:00Z,48.505,49.66,48.16,48.45,136716128,73632767.2
2013-09-25T13:30:00Z,49.23,49.53999,48.46001,49.46001,87879632,74391996
2013-09-26T13:30:00Z,50.00999,50.60001,49.5,50.39,98220064,76407089.6
2013-09-27T13:30:00Z,50.28999,51.28,49.86,51.24001,81410432,77562441.6
2013-09-30T13:30:00Z,50.14,51.60001,49.8,50.23,100095440,79180460.8
2013-10-01T13:30:00Z,49.97,51.03,49.45,50.42,98113680,81647400
2013-10-02T13:30:00Z,50.13,51.10001,49.95,50.28,62834432,82660028.8
2013-10-03T13:30:00Z,50.47,50.72,49.06,49.183,82045312,84260525.6
2013-10-04T13:30:00Z,49.77,51.16,49.57001,51.03999,74446944,82106091.2
2013-10-07T13:30:00Z,50.73,51.28999,50.39999,50.515,57203952,81176554.4
2013-10-08T13:30:00Z,50.60001,50.60001,47.08,47.14,136081312,85253605.6
2013-10-09T13:30:00Z,47.375,47.84,45.25999,46.77,147296880,89002036.8
2013-10-10T13:30:00Z,47.86501,49.67999,47.83,49.05,99773808,90587124
2013-10-11T13:30:00Z,49.17999,49.87,48.78999,49.11,58428448,90870281.6
2013-10-14T13:30:00Z,48.31,49.63,47.91,49.50999,68780560,90768922.4
2013-10-15T13:30:00Z,49.99001,51,49.17999,49.5,81166560,90230522.4
2013-10-16T13:30:00Z,50.03999,51.24001,49.89999,51.13499,64678240,89498587.2
2013-10-17T13:30:00Z,51.12,52.22,50.95,52.21001,71521872,89876062.4
2013-10-18T13:30:00Z,54.17999,54.825,53.60001,54.22,88260064,88513647.2
2013-10-21T13:30:00Z,54.67999,54.81,53.50999,53.85001,58235280,87659452
2013-10-22T13:30:00Z,54.33,54.75999,52.2,52.675,83203872,84983839.2
2013-10-23T13:30:00Z,51.75,52.25,51.13,51.89999,57207152,83450215.2
2013-10-24T13:30:00Z,52.38,52.84,51.5928,52.44501,46775184,80877971.2
2013-10-25T13:30:00Z,53.17999,53.24001,51.88,51.95,45085344,79061716.8
2013-10-28T13:30:00Z,51.54,51.7,49.61,50.229,73472347,77730562.15
2013-10-29T13:30:00Z,50.73,50.79,49.25,49.395,102143469,77932051.6
2013-10-30T13:30:00Z,50,50.21,48.75,49.01,127072652,81143962.6
2013-10-31T13:30:00Z,47.155,52,46.5,50.205,248809006,89482147.3
2013-11-01T13:30:00Z,50.85,52.09,49.72,49.75,95032876,90511443.9
2013-11-04T14:30:00Z,49.365,49.75,48.02,48.22,80371218,91669807.2
2013-11-05T14:30:00Z,47.79,50.18,47.51,50.105,76835006,88707491.9
2013-11-06T14:30:00Z,50.26,50.45,48.71,49.12,67889337,84737114.75
2013-11-07T14:30:00Z,49.24,49.87,47.3,47.56,97127618,84604805.25
2013-11-08T14:30:00Z,47.81,48.65,47.25,47.53,70731178,85219941.75
2013-11-11T14:30:00Z,47.04,47.53,45.73,46.2,80909626,85826395.05
2013-11-12T14:30:00Z,46,47.37,45.83,46.605,68195832,85177858.65
2013-11-13T14:30:00Z,46.23,48.74,46.06,48.71,79245346,85906213.95
2013-11-14T14:30:00Z,48.7,49.57,48.03,48.99,75117049,86085972.8
2013-11-15T14:30:00Z,49.11,49.48,48.71,49.01,42452937,83795616.45
2013-11-18T14:30:00Z,48.47,48.84,45.8,45.83,85909884,85179346.65
2013-11-19T14:30:00Z,46.26,47,45.72,46.36,75602413,84799273.7
2013-11-20T14:30:00Z,46.61,47.55,46.31,46.43,53932698,84635551
2013-11-21T14:30:00Z,46.99,47.46,46.685,46.7,34886170,84041100.3
2013-11-22T14:30:00Z,47.04,47.27,45.96,46.23,40545375,83814101.85
2013-11-25T14:30:00Z,46.36,46.65,44.04,44.82,82565324,84268750.7
2013-11-26T14:30:00Z,44.66,46.17,43.55,45.89,82016490,83262401.75
2013-11-27T14:30:00Z,45.97,46.67,45.53,46.49,44993195,79158428.9
2013-11-29T14:30:00Z,46.75,47.21,46.5,47.01,22953916,67865674.4
2013-12-02T14:30:00Z,46.9,47.54,46.26,47.06,50773647,65652712.95
2013-12-03T14:30:00Z,46.75,47.2,46.29,46.73,32085905,63238447.3
2013-12-04T14:30:00Z,46.46,48.77,46.26,48.62,60890176,62441205.8
2013-12-05T14:30:00Z,48.15,48.7,47.87,48.34,43855036,61239490.75
2013-12-06T14:30:00Z,48.98,49.39,47.71,47.94,42937659,58529992.8
2013-12-09T14:30:00Z,48.09,48.97,47.74,48.84,36055891,56796228.45
2013-12-10T14:30:00Z,48.64,50.77,48.54,50.245,68478561,56174675.2
2013-12-11T14:30:00Z,50.55,50.77,49.01,49.38,65776366,56053701.9
2013-12-12T14:30:00Z,51.045,52.07,50.66,51.83,92723034,56727586.3
2013-12-13T14:30:00Z,51.66,53.5,51.34,53.32,82640992,57103783.45
2013-12-16T14:30:00Z,53.25,54.5,52.91,53.81,85118518,59237062.5
2013-12-17T14:30:00Z,54.76,55.18,54.24,54.86,78751463,58879141.45
2013-12-18T14:30:00Z,54.86,55.89,53.75,55.57,76003479,58899194.75
2013-12-19T14:30:00Z,54.33,55.19,53.95,55.05,89825393,60693829.5
2013-12-20T14:30:00Z,54.93,55.15,54.23,55.12,239823912,70940716.6
2013-12-23T14:30:00Z,55.5,58.32,55.45,57.77,98296983,73828297
2013-12-24T14:30:00Z,58.27,58.58,56.91,57.96,46617754,72030918.5
2013-12-26T14:30:00Z,58.32,58.38,57.37,57.73,55101367,70685162.35
2013-12-27T14:30:00Z,57.48,57.68,55.25,55.44,60465751,71458790.15
2013-12-30T14:30:00Z,54.93,55.18,53.43,53.71,68307317,73726460.2
2013-12-31T14:30:00Z,54.12,54.86,53.91,54.649,43152127,73345384.2
2014-01-02T14:30:00Z,54.83,55.22,54.19,54.71,43257622,73903970.05
2014-01-03T14:30:00Z,55.02,55.65,54.53,54.557,38287706,72773846.55
2014-01-06T14:30:00Z,54.42,57.26,54.05,57.2,68974359,74029812.7
2014-01-07T14:30:00Z,57.7,58.55,57.22,57.92,77329009,75749380.2
2014-01-08T14:30:00Z,57.6,58.41,57.23,58.23,56800776,76786624.45
2014-01-09T14:30:00Z,58.65,58.96,56.65,57.22,92349222,77980157.5
2014-01-10T14:30:00Z,57.13,58.3,57.06,57.94,42529258,76817802.1
2014-01-13T14:30:00Z,57.91,58.25,55.38,55.91,63106519,75336976.35
2014-01-14T14:30:00Z,56.46,57.78,56.1,57.74,37590987,73084476.1
2014-01-15T14:30:00Z,57.98,58.57,57.27,57.6,33730619,70515081.15
2014-01-16T14:30:00Z,57.26,58.02,56.83,57.19,34599775,68307496.75
2014-01-17T14:30:00Z,57.3,57.82,56.07,56.3,40883205,66551483.05
2014-01-21T14:30:00Z,56.6,58.58,56.5,58.51,48734147,64496920.75
2014-01-22T14:30:00Z,58.85,59.31,57.1,57.51,61495880,55580519.15
2014-01-23T14:30:00Z,56.37,56.68,55.6855,56.63,47996403,53065490.15
2014-01-24T14:30:00Z,56.15,56.42,54.4,54.45,55545338,53511869.35
2014-01-27T14:30:00Z,54.73,54.9401,51.85,53.55,74142331,54463917.55
2014-01-28T14:30:00Z,54.02,55.28,54,55.14,48364998,53858879.9
2014-01-29T14:30:00Z,54.61,54.95,53.19,53.53,98089932,55348010.65
2014-01-30T14:30:00Z,62.12,62.5,60.46,61.08,150438699,60712339.25
2014-01-31T14:30:00Z,60.47,63.37,60.17,62.57,87930298,62945973.05
2014-02-03T14:30:00Z,63.03,63.77,60.7,61.48,75105994,64786887.45
2014-02-04T14:30:00Z,62.05,63.14,61.82,62.75,46064897,63641414.35
2014-02-05T14:30:00Z,62.74,63.16,61.27,62.19,53032420,62426584.9
2014-02-06T14:30:00Z,61.46,62.78,61.46,62.16,42153754,61694233.8
2014-02-07T14:30:00Z,62.27,64.57,62.22,64.32,60835746,60118560
2014-02-10T14:30:00Z,64.3,64.49,63.473,63.548,43736562,60178925.2
2014-02-11T14:30:00Z,63.75,65,63.35,64.851,45746832,59310940.85
2014-02-12T14:30:00Z,64.92,65.06,64.05,64.45,47409857,59801884.35
2014-02-13T14:30:00Z,64.18,67.33,64.05,67.33,62013396,61216023.2
2014-02-14T14:30:00Z,67.5,67.58,66.72,67.09,36786427,61325355.8
2014-02-18T14:30:00Z,66.94,67.5397,66.07,67.3,43862297,61474310.4
2014-02-19T14:30:00Z,67.05,69.08,67,68.06,64258631,62250534.6
2014-02-20T14:30:00Z,67.73,70.11,65.727,69.63,131043748,65727928
2014-02-21T14:30:00Z,69.69,69.96,68.45,68.59,70991892,66877702.45
2014-02-24T14:30:00Z,68.74,71.44,68.54,70.78,76951946,67948032.85
2014-02-25T14:30:00Z,70.95,71,69.45,69.85,52189031,66850367.85
2014-02-26T14:30:00Z,70.19,71.22,68.85,69.26,55400399,67202137.9
2014-02-27T14:30:00Z,69.34,70.01,68.87,68.94,41695855,64382434.05
2014-02-28T14:30:00Z,69.47,69.88,67.38,68.46,66900863,60205542.25
2014-03-03T14:30:00Z,66.96,68.05,66.51,67.41,56900444,58654049.55
2014-03-04T14:30:00Z,68.66,68.9,67.62,68.8,42164222,57006960.95
2014-03-05T14:30:00Z,69.69,71.97,69.62,71.57,74649486,58436190.4
2014-03-06T14:30:00Z,71.88,71.89,70.25,70.84,46126260,58090882.4
2014-03-07T14:30:00Z,71.08,71.18,69.47,69.8,38985763,57932482.85
2014-03-10T13:30:00Z,70.77,72.15,70.51,72.03,59949746,57888182.85
2014-03-11T13:30:00Z,72.5,72.59,69.96,70.1,59615238,58682116.65
2014-03-12T13:30:00Z,69.86,71.35,69,70.8799,46400431,58714796.6
2014-03-13T13:30:00Z,71.29,71.35,68.15,68.83,57091157,59198861.6
2014-03-14T13:30:00Z,68.49,69.43,67.46,67.72,48226824,58509533
2014-03-17T13:30:00Z,68.18,68.95,66.62,68.7399,52196699,59280046.6
2014-03-18T13:30:00Z,68.76,69.6,68.3,69.19,40827226,59128293.05
2014-03-19T13:30:00Z,69.17,69.29,67.465,68.24,43980558,58114389.4
2014-03-20T13:30:00Z,68.01,68.23,66.82,66.97,44438500,53784127
2014-03-21T13:30:00Z,67.53,67.92,66.1786,67.24,60041228,53236593.8
2014-03-24T13:30:00Z,67.19,67.36,63.36,64.1,85695872,53673790.1
2014-03-25T13:30:00Z,64.89,66.19,63.78,64.89,68785500,54503613.55
2014-03-26T13:30:00Z,64.74,64.95,60.37,60.385,97689774,56618082.3
2014-03-27T13:30:00Z,60.51,61.9,57.98,60.97,112649694,60165774.25
2014-03-28T13:30:00Z,61.34,61.95,59.335,60.01,67051528,60173307.5
2014-03-31T13:30:00Z,60.78,61.52,59.87,60.24,53011205,59978845.55
2014-04-01T13:30:00Z,60.46,62.66,60.24,62.62,59291210,60835194.95
2014-04-02T13:30:00Z,63.21,63.91,62.21,62.72,66276613,60416551.3
2014-04-03T13:30:00Z,62.55,63.17,59.13,59.49,83859330,62303204.8
2014-04-04T13:30:00Z,59.94,60.2,56.32,56.749,125465774,66627205.35
2014-04-07T13:30:00Z,55.9,58,55.44,56.95,108487569,69054096.5
2014-04-08T13:30:00Z,57.68,58.71,57.17,58.1901,78835935,70015131.35
2014-04-09T13:30:00Z,59.63,62.4558,59.1882,62.41,100215307,72705875.15
2014-04-10T13:30:00Z,63.08,63.18,58.68,59.16,114987616,75600698.1
2014-04-11T13:30:00Z,57.6,60.31,57.31,58.53,91451960,77761954.9
2014-04-14T13:30:00Z,60.09,60.45,57.78,58.89,72324603,78768350.1
2014-04-15T13:30:00Z,59.29,59.68,55.88,59.09,108622706,82158124.1
2014-04-16T13:30:00Z,59.79,60.19,57.74,59.72,78773521,83897772.25
2014-04-17T13:30:00Z,59.3,60.58,58.72,58.94,88040346,86077864.55
2014-04-21T13:30:00Z,59.46,61.24,59.15,61.24,60363619,86093984.1
2014-04-22T13:30:00Z,62.65,63.44,62.22,63.0301,60631312,84840756.1
2014-04-23T13:30:00Z,63.45,63.48,61.26,61.36,96564750,86229718.6
2014-04-24T13:30:00Z,63.6,63.65,59.77,60.87,138769345,88283697.15
2014-04-25T13:30:00Z,59.97,60.01,57.57,57.71,92501529,87276288.9
2014-04-28T13:30:00Z,58.05,58.31,54.66,56.14,107757756,89311600.3
2014-04-29T13:30:00Z,56.09,58.28,55.84,58.15,75557202,90438900.15
2014-04-30T13:30:00Z,57.58,59.85,57.16,59.78,76093004,91278989.85
2014-05-01T13:30:00Z,60.43,62.28,60.21,61.15,82428606,92086589.5
2014-05-02T13:30:00Z,61.3,61.89,60.18,60.46,54189197,90603082.85
2014-05-05T13:30:00Z,59.67,61.35,59.18,61.22,46057411,86632664.7
2014-05-06T13:30:00Z,60.98,61.15,58.49,58.53,55900809,84003326.7
2014-05-07T13:30:00Z,58.77,59.3,56.26,57.39,78587247,83990892.3
2014-05-08T13:30:00Z,57.23,58.82,56.5,56.76,61251053,82042679.6
2014-05-09T13:30:00Z,56.85,57.65,56.38,57.24,52583858,78922491.7
2014-05-12T13:30:00Z,57.98,59.9,57.98,59.83,48575487,76778668.05
2014-05-13T13:30:00Z,59.66,60.89,59.51,59.83,48525476,75588711.7
2014-05-14T13:30:00Z,59.53,60.45,58.95,59.23,47428583,72529005.55
2014-05-15T13:30:00Z,59.26,59.38,57.52,57.919,56813940,71431026.5
2014-05-16T13:30:00Z,58.31,58.45,57.31,58.0199,47933075,69425662.95
2014-05-19T13:30:00Z,57.89,59.56,57.57,59.21,43033925,68559178.25
2014-05-20T13:30:00Z,59.5,60.19,58.18,58.56,53931469,68224186.1
2014-05-21T13:30:00Z,58.56,60.5,58.25,60.49,58991505,66345523.85
2014-05-22T13:30:00Z,60.94,61.48,60.4,60.52,54200116,62117062.4
2014-05-23T13:30:00Z,60.41,61.45,60.15,61.351,38293993,59406685.6
2014-05-27T13:30:00Z,61.62,63.51,61.57,63.48,55681663,56802880.95
2014-05-28T13:30:00Z,63.39,64.14,62.62,63.51,47795088,55414775.25
2014-05-29T13:30:00Z,63.84,64.3,63.51,63.83,42699670,53745108.55
2014-05-30T13:30:00Z,63.95,64.17,62.56,63.3,45283577,51887857.1
2014-06-02T13:30:00Z,63.23,63.59,62.05,63.08,35995537,50978174.1
2014-06-03T13:30:00Z,62.62,63.42,62.32,62.87,32216707,50286138.9
2014-06-04T13:30:00Z,62.45,63.59,62.07,63.34,36513991,49316798
2014-06-05T13:30:00Z,63.66,64.36,62.82,63.186,47352368,47755054.05
2014-06-06T13:30:00Z,63.37,63.48,62.15,62.5,42442096,46814606.2
2014-06-09T13:30:00Z,62.4,63.34,61.79,62.88,37617413,46066283.95
2014-06-10T13:30:00Z,63.53,65.82,63.5,65.77,69338140,47104416.6
2014-06-11T13:30:00Z,65.32,65.8,64.9,65.781,44241926,46890239.1
2014-06-12T13:30:00Z,65.85,66.47,64.06,64.2901,55729828,47305301.35
2014-06-13T13:30:00Z,64.7,64.97,63.83,64.5,29418910,45935549.85
2014-06-16T13:30:00Z,64.16,64.88,63.75,64.19,31045811,45091186.65
2014-06-17T13:30:00Z,64.1,64.88,63.93,64.4,27714816,44325231.2
2014-06-18T13:30:00Z,64.49,65.75,64.05,65.6,35570154,43407165.45
2014-06-19T13:30:00Z,65.46,65.5756,64.21,64.3415,34245182,42169849.3
2014-06-20T13:30:00Z,64.46,64.81,63.35,64.5,46466073,41783147.15
2014-06-23T13:30:00Z,64.32,65.66,64.22,65.37,34560121,41596453.55
2014-06-24T13:30:00Z,65.36,67.17,65.27,65.72,57334867,41679113.75
2014-06-25T13:30:00Z,65.58,67.48,65.57,67.44,44308249,41504771.8
2014-06-26T13:30:00Z,68,68,66.9,67.13,47713944,41755485.5
2014-06-27T13:30:00Z,67.31,67.7,66.84,67.6,46460627,41814338
2014-06-30T13:30:00Z,67.46,67.92,67.13,67.29,27201749,41374648.6
2014-07-01T13:30:00Z,67.58,68.44,67.39,68.06,33243166,41425971.55
2014-07-02T13:30:00Z,68.04,68.3,65.79,66.45,41895220,41695033
2014-07-03T13:30:00Z,66.855,67,65.76,66.29,25203215,40587575.35
2014-07-07T13:30:00Z,66.3,66.57,65.12,65.29,28745099,39902725.5
2014-07-08T13:30:00Z,65.06,65.56,62.21,62.76,68926036,41468156.65
2014-07-09T13:30:00Z,63.41,65.12,63.15,64.97,51431582,40572828.75
2014-07-10T13:30:00Z,63.31,65.34,63.05,64.8725,44421915,40581828.2
2014-07-11T13:30:00Z,65.28,66.59,64.79,66.34,39212022,39755937.9
2014-07-14T13:30:00Z,67.13,68.17,66.9,67.9,38536924,40211838.6
2014-07-15T13:30:00Z,67.96,68.0899,66.26,67.165,44292944,40874195.25
2014-07-16T13:30:00Z,67.54,67.94,67.07,67.66,29593589,40968133.9
2014-07-17T13:30:00Z,67.03,67.85,66.04,66.4099,38188432,41099047.8
2014-07-18T13:30:00Z,66.8,68.46,66.16,68.4199,42455649,41509571.15
2014-07-21T13:30:00Z,68.81,69.96,68.5,69.4,49539121,41663223.55
2014-07-22T13:30:00Z,69.76,69.77,68.61,69.27,40397693,41955102.15
2014-07-23T13:30:00Z,69.74,71.33,69.61,71.29,78434716,43010094.6
2014-07-24T13:30:00Z,75.96,76.74,74.51,74.98,124167936,47003078.95
2014-07-25T13:30:00Z,74.99,75.67,74.662,75.19,45917435,46913253.5
2014-07-28T13:30:00Z,75.17,75.5,73.85,74.92,41725249,46676484.6
2014-07-29T13:30:00Z,74.72,74.92,73.4229,73.71,41324470,47382620.65
2014-07-30T13:30:00Z,74.21,75.19,74.13,74.677,36853018,47563113.25
2014-07-31T13:30:00Z,74,74.165,72.44,72.65,43991772,47667940.85
2014-08-01T13:30:00Z,72.22,73.22,71.55,72.36,43535314,48584545.8
2014-08-04T13:30:00Z,72.36,73.88,72.36,73.51,30776819,48686131.8
2014-08-05T13:30:00Z,73.2,73.59,72.18,72.69,34986147,46989137.35
2014-08-06T13:30:00Z,72.02,73.72,71.79,72.47,30985533,45966834.9
2014-08-07T13:30:00Z,73,74,72.7,73.17,38140550,45652766.65
2014-08-08T13:30:00Z,73.4,73.43,72.56,73.06,27202325,45052281.8
2014-08-11T13:30:00Z,73.46,73.91,73.06,73.44,24591177,44354994.45
2014-08-12T13:30:00Z,73.09,73.3301,72.22,72.83,27418983,43511296.4
2014-08-13T13:30:00Z,73.12,74.25,73.05,73.77,29265662,43494900.05
2014-08-14T13:30:00Z,73.97,74.38,73.69,74.296,22207019,42695829.4
2014-08-15T13:30:00Z,74.32,74.65,73,73.63,38909161,42518505
2014-08-18T13:30:00Z,74,74.72,73.96,74.59,23973658,41240231.85
2014-08-19T13:30:00Z,74.81,75.58,74.77,75.29,26678640,40554279.2
2014-08-20T13:30:00Z,74.97,75.18,74.62,74.81,22916678,37778377.3
2014-08-21T13:30:00Z,74.92,75.19,74.4149,74.57,20101979,32575079.45
2014-08-22T13:30:00Z,74.34,74.73,73.57,74.57,20897393,31324077.35
2014-08-25T13:30:00Z,74.94,75.28,74.79,75.02,19734103,30224520.05
2014-08-26T13:30:00Z,75,75.99,74.73,75.9601,23992668,29357929.95
2014-08-27T13:30:00Z,75.27,75.49,74.46,74.63,36323060,29331432.05
2014-08-28T13:30:00Z,74,74.43,73.73,73.855,21946738,28229180.35
2014-08-29T13:30:00Z,74.3,74.82,74.01,74.82,26241162,27364472.75
2014-09-02T13:30:00Z,75.01,76.7,74.82,76.68,34979438,27574603.7
2014-09-03T13:30:00Z,77.14,77.48,75.6,75.83,32389102,27444751.45
2014-09-04T13:30:00Z,75.89,76.93,75.53,75.95,26676444,27229297
2014-09-05T13:30:00Z,76.1,77.38,75.598,77.26,29475854,26796062.2
2014-09-08T13:30:00Z,77.26,78.17,77.01,77.89,28183156,26845103.75
2014-09-09T13:30:00Z,77.59,78.17,76.2,76.67,28881803,27059635.05
2014-09-10T13:30:00Z,76.52,77.95,76.51,77.43,29908606,27184116.2
2014-09-11T13:30:00Z,77.13,78.36,77.05,77.92,32247724,27333219.3
2014-09-12T13:30:00Z,78.02,78.3,77.1,77.48,26744356,27560086.15
2014-09-15T13:30:00Z,77.15,77.25,73.43,74.58,49679130,28098584.6
2014-09-16T13:30:00Z,73.52,76.23,73.07,76.08,37742482,28787025.8
2014-09-17T13:30:00Z,75.96,77.25,75.57,76.43,28693348,28887761.2
2014-09-18T13:30:00Z,76.77,77.33,76.52,77,23030936,28893474.1
2014-09-19T13:30:00Z,77.4,78.3,76.44,77.91,76671330,31721941.65
2014-09-22T13:30:00Z,77,77.53,75.95,76.8,31961015,32275122.75
2014-09-23T13:30:00Z,76.33,78.63,76.04,78.29,36814111,33129123.15
2014-09-24T13:30:00Z,78.1,78.62,77.51,78.535,30679642,33463471.85
2014-09-25T13:30:00Z,78.6,78.94,77.13,77.22,37532580,33523947.85
2014-09-26T13:30:00Z,77.59,78.8416,77.33,78.79,28872012,33870211.55
2014-09-29T13:30:00Z,78.12,79.199,77.91,79,34030635,34259685.2
2014-09-30T13:30:00Z,79.35,79.7067,78.6,79.04,35899444,34305685.5
2014-10-01T13:30:00Z,78.78,78.82,75.9,76.55,55090157,35440738.25
2014-10-02T13:30:00Z,76.57,77.48,75.64,77.08,36487612,35931296.65
2014-10-03T13:30:00Z,77.76,78.06,77.26,77.44,23340173,35624512.6
2014-10-06T13:30:00Z,77.19,77.89,76.85,77.555,25729191,35501814.35
2014-10-07T13:30:00Z,77.05,77.95,76.24,76.29,25317488,35323598.6
2014-10-08T13:30:00Z,76.18,77.71,75.1,77.52,32975514,35476944
2014-10-09T13:30:00Z,77.28,77.7601,75.85,75.91,32487174,35488916.5
2014-10-10T13:30:00Z,75.59,76.5,72.76,72.91,52146162,36759006.8
2014-10-13T13:30:00Z,73.23,74.78,72.52,72.99,43937638,36471932.2
2014-10-14T13:30:00Z,74,74.18,72.05,73.59,50299288,37099772.5
2014-10-15T13:30:00Z,71.69,73.8,70.32,73.21,61528317,38741520.95
2014-10-16T13:30:00Z,70.79,73.35,70.58,72.63,53529459,40266447.1
2014-10-17T13:30:00Z,74.23,76,73.75,75.95,76341638,40249962.5
2014-10-20T13:30:00Z,75.6,77.09,75.38,76.95,34701260,40386974.75
2014-10-21T13:30:00Z,77.56,78.74,77.15,78.69,32252403,40158889.35
2014-10-22T13:30:00Z,78.815,79.85,78.01,78.37,41862393,40718026.9
2014-10-23T13:30:00Z,79.38,80.63,79.01,80.04,35055800,40594187.9
2014-10-24T13:30:00Z,80.2,80.8183,79.32,80.67,32247520,40762963.3
2014-10-27T13:30:00Z,80.74,80.8,79.76,80.28,30168921,40569877.6
2014-10-28T13:30:00Z,80.18,81.16,79.57,80.77,74211768,42485493.8
2014-10-29T13:30:00Z,75.45,76.88,74.78,75.86,106119520,45036961.95
2014-10-30T13:30:00Z,75.05,75.35,72.9,74.11,83269554,47376059.05
2014-10-31T13:30:00Z,74.93,75.7,74.45,74.99,44544325,48436266.65
2014-11-03T14:30:00Z,75.47,75.52,73.7,73.88,40727330,49186173.6
2014-11-04T14:30:00Z,74.23,75.77,73.65,75.76,39326471,49886622.75
2014-11-05T14:30:00Z,76.51,76.8,74.42,74.83,35912588,50033476.45
2014-11-06T14:30:00Z,74.89,75.6,74.31,75.26,21383194,49478277.45
2014-11-07T14:30:00Z,75.39,75.855,75.02,75.6,20774381,47909688.4
2014-11-10T14:30:00Z,75.36,75.4799,74.61,75,21575126,46791562.8
2014-11-11T14:30:00Z,74.95,74.98,74.03,74.61,18735123,45213354.55
2014-11-12T14:30:00Z,74.28,75.14,73.54,74.72,26536609,43463769.15
2014-11-13T14:30:00Z,74.74,75.24,73.64,74.25,26448451,42109718.75
2014-11-14T14:30:00Z,74.27,74.93,74.04,74.88,19476878,39266480.75
2014-11-17T14:30:00Z,74.88,75.655,73.88,74.24,28701191,38966477.3
2014-11-18T14:30:00Z,74.45,74.8,73.9,74.34,20696643,38388689.3
2014-11-19T14:30:00Z,74.01,74.54,73.11,73.33,25441163,37567627.8
2014-11-20T14:30:00Z,72.8,73.99,72.51,73.6,19154862,36772580.9
2014-11-21T14:30:00Z,74.5,74.5,73.5,73.75,23060382,36313224
2014-11-24T14:30:00Z,73.54,74.35,73.35,74.01,22103831,35909969.5
2014-11-25T14:30:00Z,74.21,75.74,74.13,75.63,32250205,33811891.35
2014-11-26T14:30:00Z,75.53,77.78,75.51,77.62,32721585,30141994.6
2014-11-28T14:30:00Z,77.67,78.27,77.23,77.7,15992035,26778118.65
2014-12-01T14:30:00Z,77.26,77.31,74.8,75.1,31789866,26140395.7
2014-12-02T14:30:00Z,75.33,75.91,75.04,75.46,16773884,24942723.4
2014-12-03T14:30:00Z,75.38,75.73,74.4,74.88,16689857,23810892.7
2014-12-04T14:30:00Z,74.83,75.55,74.66,75.24,14390520,22734789.3
2014-12-05T14:30:00Z,75.8,76.76,75.36,76.36,24306446,22880951.9
2014-12-08T14:30:00Z,76.18,77.25,75.4,76.52,25733853,23128925.5
2014-12-09T14:30:00Z,75.2,76.93,74.78,76.84,25358584,23318098.4
2014-12-10T14:30:00Z,76.65,77.55,76.07,76.18,32210532,23991868.85
2014-12-11T14:30:00Z,76.52,78.52,76.48,77.73,33492661,24339671.45
2014-12-12T14:30:00Z,77.16,78.88,77.02,77.83,28091617,24421829.75
2014-12-15T14:30:00Z,78.46,78.58,76.56,76.99,29396532,24917812.45
2014-12-16T14:30:00Z,76.19,77.39,74.59,74.69,31554593,25060482.55
2014-12-17T14:30:00Z,75.01,76.41,74.9,76.11,29203904,25485845.6
2014-12-18T14:30:00Z,76.89,78.4,76.51,78.4,34222081,25924891.5
2014-12-19T14:30:00Z,78.75,80,78.33,79.88,43334992,27133898
2014-12-22T14:30:00Z,80.08,81.89,80,81.45,31395770,27550667.4
2014-12-23T14:30:00Z,82.02,82.17,80.4,80.61,19865820,27438766.85
2014-12-24T14:30:00Z,81.03,81.43,80.75,80.77,7685481,26210530.65
2014-12-26T14:30:00Z,81.02,81.28,80.51,80.775,10647388,25106820.8
2014-12-29T14:30:00Z,80.49,80.96,79.71,80.02,14134666,25013952.35
2014-12-30T14:30:00Z,79.85,80.59,79.1,79.22,14370763,24142997.2
2014-12-31T14:30:00Z,79.54,79.8,77.86,78.02,20040439,24306324.95
2015-01-02T14:30:00Z,78.58,78.93,77.7,78.45,18177475,24380705.85
2015-01-05T14:30:00Z,77.98,79.2455,76.86,77.19,26452191,24983789.4
2015-01-06T14:30:00Z,77.23,77.59,75.365,76.15,27399288,25138431.5
2015-01-07T14:30:00Z,76.76,77.36,75.82,76.15,22045333,24954005.5
2015-01-08T14:30:00Z,76.74,78.23,76.08,78.175,23960953,24884123.95
2015-01-09T14:30:00Z,78.2,78.62,77.2,77.74,21157007,24331447.7
2015-01-12T14:30:00Z,77.84,78,76.21,76.72,19190194,23616324.35
2015-01-13T14:30:00Z,77.23,78.08,75.85,76.45,25179561,23470721.55
2015-01-14T14:30:00Z,76.42,77.2,76.0291,76.28,25918564,23296823.15
2015-01-15T14:30:00Z,76.4,76.57,73.54,74.05,34133974,23425792.2
2015-01-16T14:30:00Z,74.04,75.32,73.84,75.18,21791529,23055173.45
2015-01-20T14:30:00Z,75.72,76.31,74.82,76.24,22821614,22485150.1
2015-01-21T14:30:00Z,76.16,77.3,75.85,76.74,25096737,21573237.35
2015-01-22T14:30:00Z,77.17,77.75,76.68,77.65,19519458,20979421.75
2015-01-23T14:30:00Z,77.65,78.19,77.04,77.83,16746503,20823455.9
