date,people_vaccinated,active_cases,zoom_stock,fb_stock,ubereats_stock,moderna_stock,param1,param2
03/02/17,0,0,,131.805,,,active_cases,people_vaccinated
06/02/17,0,0,,131.18,,,active_cases,people_vaccinated
07/02/17,0,0,,132.3305,,,active_cases,people_vaccinated
08/02/17,0,0,,133.44,,,active_cases,people_vaccinated
09/02/17,0,0,,133.905,,,active_cases,people_vaccinated
10/02/17,0,0,,134.31,,,active_cases,people_vaccinated
13/02/17,0,0,,134.19875,,,active_cases,people_vaccinated
14/02/17,0,0,,133.39,,,active_cases,people_vaccinated
15/02/17,0,0,,133.18,,,active_cases,people_vaccinated
16/02/17,0,0,,133.446,,,active_cases,people_vaccinated
17/02/17,0,0,,133.6306,,,active_cases,people_vaccinated
21/02/17,0,0,,133.405,,,active_cases,people_vaccinated
22/02/17,0,0,,135.125,,,active_cases,people_vaccinated
23/02/17,0,0,,135.225,,,active_cases,people_vaccinated
24/02/17,0,0,,134.89,,,active_cases,people_vaccinated
27/02/17,0,0,,136.1023,,,active_cases,people_vaccinated
28/02/17,0,0,,135.7775,,,active_cases,people_vaccinated
01/03/17,0,0,,136.89,,,active_cases,people_vaccinated
02/03/17,0,0,,137.065,,,active_cases,people_vaccinated
03/03/17,0,0,,136.705,,,active_cases,people_vaccinated
06/03/17,0,0,,137.17,,,active_cases,people_vaccinated
07/03/17,0,0,,137.68,,,active_cases,people_vaccinated
08/03/17,0,0,,137.5208,,,active_cases,people_vaccinated
09/03/17,0,0,,137.985,,,active_cases,people_vaccinated
10/03/17,0,0,,138.855,,,active_cases,people_vaccinated
13/03/17,0,0,,139.17645,,,active_cases,people_vaccinated
14/03/17,0,0,,138.99,,,active_cases,people_vaccinated
15/03/17,0,0,,139.295,,,active_cases,people_vaccinated
16/03/17,0,0,,139.99,,,active_cases,people_vaccinated
17/03/17,0,0,,140.02,,,active_cases,people_vaccinated
20/03/17,0,0,,139.72,,,active_cases,people_vaccinated
21/03/17,0,0,,140.3541,,,active_cases,people_vaccinated
22/03/17,0,0,,138.695,,,active_cases,people_vaccinated
23/03/17,0,0,,139.74,,,active_cases,people_vaccinated
24/03/17,0,0,,140.3922,,,active_cases,people_vaccinated
27/03/17,0,0,,139.71,,,active_cases,people_vaccinated
28/03/17,0,0,,140.98,,,active_cases,people_vaccinated
29/03/17,0,0,,142.145,,,active_cases,people_vaccinated
30/03/17,0,0,,142.4,,,active_cases,people_vaccinated
31/03/17,0,0,,142.26,,,active_cases,people_vaccinated
03/04/17,0,0,,141.645,,,active_cases,people_vaccinated
04/04/17,0,0,,141.68,,,active_cases,people_vaccinated
05/04/17,0,0,,142.365,,,active_cases,people_vaccinated
06/04/17,0,0,,141.565,,,active_cases,people_vaccinated
07/04/17,0,0,,140.895,,,active_cases,people_vaccinated
10/04/17,0,0,,141.03,,,active_cases,people_vaccinated
11/04/17,0,0,,139.91995,,,active_cases,people_vaccinated
12/04/17,0,0,,139.92,,,active_cases,people_vaccinated
13/04/17,0,0,,139.955,,,active_cases,people_vaccinated
17/04/17,0,0,,140.65,,,active_cases,people_vaccinated
18/04/17,0,0,,141.2575,,,active_cases,people_vaccinated
19/04/17,0,0,,142.155,,,active_cases,people_vaccinated
20/04/17,0,0,,143.4695,,,active_cases,people_vaccinated
21/04/17,0,0,,143.22,,,active_cases,people_vaccinated
24/04/17,0,0,,145.0069,,,active_cases,people_vaccinated
25/04/17,0,0,,146.4699,,,active_cases,people_vaccinated
26/04/17,0,0,,146.84,,,active_cases,people_vaccinated
27/04/17,0,0,,146.945,,,active_cases,people_vaccinated
28/04/17,0,0,,150.3,,,active_cases,people_vaccinated
01/05/17,0,0,,151.995,,,active_cases,people_vaccinated
02/05/17,0,0,,152.55,,,active_cases,people_vaccinated
03/05/17,0,0,,152.47,,,active_cases,people_vaccinated
04/05/17,0,0,,150.12,,,active_cases,people_vaccinated
05/05/17,0,0,,150.71,,,active_cases,people_vaccinated
08/05/17,0,0,,150.41,,,active_cases,people_vaccinated
09/05/17,0,0,,151.4,,,active_cases,people_vaccinated
10/05/17,0,0,,149.69,,,active_cases,people_vaccinated
11/05/17,0,0,,150.03,,,active_cases,people_vaccinated
12/05/17,0,0,,150.045,,,active_cases,people_vaccinated
15/05/17,0,0,,150.625,,,active_cases,people_vaccinated
16/05/17,0,0,,149.62,,,active_cases,people_vaccinated
17/05/17,0,0,,146.5458,,,active_cases,people_vaccinated
18/05/17,0,0,,146.33,,,active_cases,people_vaccinated
19/05/17,0,0,,148.675,,,active_cases,people_vaccinated
22/05/17,0,0,,148.14,,,active_cases,people_vaccinated
23/05/17,0,0,,148.03,,,active_cases,people_vaccinated
24/05/17,0,0,,149.325,,,active_cases,people_vaccinated
25/05/17,0,0,,151.27,,,active_cases,people_vaccinated
26/05/17,0,0,,151.7,,,active_cases,people_vaccinated
30/05/17,0,0,,152.27,,,active_cases,people_vaccinated
31/05/17,0,0,,152.22,,,active_cases,people_vaccinated
01/06/17,0,0,,151.295,,,active_cases,people_vaccinated
02/06/17,0,0,,152.465,,,active_cases,people_vaccinated
05/06/17,0,0,,154.0594,,,active_cases,people_vaccinated
06/06/17,0,0,,153.5,,,active_cases,people_vaccinated
07/06/17,0,0,,153.045,,,active_cases,people_vaccinated
08/06/17,0,0,,153.915,,,active_cases,people_vaccinated
09/06/17,0,0,,151.1,,,active_cases,people_vaccinated
12/06/17,0,0,,146.8775,,,active_cases,people_vaccinated
13/06/17,0,0,,150.04,,,active_cases,people_vaccinated
14/06/17,0,0,,150.725,,,active_cases,people_vaccinated
15/06/17,0,0,,148.20565,,,active_cases,people_vaccinated
16/06/17,0,0,,149.715,,,active_cases,people_vaccinated
19/06/17,0,0,,152.64,,,active_cases,people_vaccinated
20/06/17,0,0,,153.025,,,active_cases,people_vaccinated
21/06/17,0,0,,152.98,,,active_cases,people_vaccinated
22/06/17,0,0,,153.73,,,active_cases,people_vaccinated
23/06/17,0,0,,153.925,,,active_cases,people_vaccinated
26/06/17,0,0,,154.8477,,,active_cases,people_vaccinated
27/06/17,0,0,,151.85,,,active_cases,people_vaccinated
28/06/17,0,0,,151.665,,,active_cases,people_vaccinated
29/06/17,0,0,,150.70875,,,active_cases,people_vaccinated
30/06/17,0,0,,150.99,,,active_cases,people_vaccinated
03/07/17,0,0,,149.975,,,active_cases,people_vaccinated
05/07/17,0,0,,149.49,,,active_cases,people_vaccinated
06/07/17,0,0,,149.02,,,active_cases,people_vaccinated
07/07/17,0,0,,150.59,,,active_cases,people_vaccinated
10/07/17,0,0,,152.745,,,active_cases,people_vaccinated
11/07/17,0,0,,154.16625,,,active_cases,people_vaccinated
12/07/17,0,0,,157.68,,,active_cases,people_vaccinated
13/07/17,0,0,,159.10135,,,active_cases,people_vaccinated
14/07/17,0,0,,159.8227,,,active_cases,people_vaccinated
17/07/17,0,0,,159.795,,,active_cases,people_vaccinated
18/07/17,0,0,,161.575,,,active_cases,people_vaccinated
19/07/17,0,0,,164.435,,,active_cases,people_vaccinated
20/07/17,0,0,,163.905,,,active_cases,people_vaccinated
21/07/17,0,0,,164.4,,,active_cases,people_vaccinated
24/07/17,0,0,,165.24,,,active_cases,people_vaccinated
25/07/17,0,0,,164.70095,,,active_cases,people_vaccinated
26/07/17,0,0,,165.055,,,active_cases,people_vaccinated
27/07/17,0,0,,171.495,,,active_cases,people_vaccinated
28/07/17,0,0,,171.24,,,active_cases,people_vaccinated
31/07/17,0,0,,170.635,,,active_cases,people_vaccinated
01/08/17,0,0,,169.76,,,active_cases,people_vaccinated
02/08/17,0,0,,168.73,,,active_cases,people_vaccinated
03/08/17,0,0,,168.975,,,active_cases,people_vaccinated
04/08/17,0,0,,169.375,,,active_cases,people_vaccinated
07/08/17,0,0,,170.86,,,active_cases,people_vaccinated
08/08/17,0,0,,171.835,,,active_cases,people_vaccinated
09/08/17,0,0,,170.505,,,active_cases,people_vaccinated
10/08/17,0,0,,168.72,,,active_cases,people_vaccinated
11/08/17,0,0,,167.835,,,active_cases,people_vaccinated
14/08/17,0,0,,170.185,,,active_cases,people_vaccinated
15/08/17,0,0,,170.755,,,active_cases,people_vaccinated
16/08/17,0,0,,170.31,,,active_cases,people_vaccinated
17/08/17,0,0,,168.355,,,active_cases,people_vaccinated
18/08/17,0,0,,167.44,,,active_cases,people_vaccinated
21/08/17,0,0,,166.91,,,active_cases,people_vaccinated
22/08/17,0,0,,168.51,,,active_cases,people_vaccinated
23/08/17,0,0,,168.78,,,active_cases,people_vaccinated
24/08/17,0,0,,167.85,,,active_cases,people_vaccinated
25/08/17,0,0,,167.28,,,active_cases,people_vaccinated
28/08/17,0,0,,167.015,,,active_cases,people_vaccinated
29/08/17,0,0,,166.7125,,,active_cases,people_vaccinated
30/08/17,0,0,,168.905,,,active_cases,people_vaccinated
31/08/17,0,0,,171.1025,,,active_cases,people_vaccinated
01/09/17,0,0,,172.1125,,,active_cases,people_vaccinated
05/09/17,0,0,,170.96875,,,active_cases,people_vaccinated
06/09/17,0,0,,171.025,,,active_cases,people_vaccinated
07/09/17,0,0,,171.78835,,,active_cases,people_vaccinated
08/09/17,0,0,,172.145,,,active_cases,people_vaccinated
11/09/17,0,0,,173.045,,,active_cases,people_vaccinated
12/09/17,0,0,,172.875,,,active_cases,people_vaccinated
13/09/17,0,0,,172.615,,,active_cases,people_vaccinated
14/09/17,0,0,,171.39,,,active_cases,people_vaccinated
15/09/17,0,0,,171.3,,,active_cases,people_vaccinated
18/09/17,0,0,,170.705,,,active_cases,people_vaccinated
19/09/17,0,0,,171.46,,,active_cases,people_vaccinated
20/09/17,0,0,,171.875,,,active_cases,people_vaccinated
21/09/17,0,0,,171.14,,,active_cases,people_vaccinated
22/09/17,0,0,,170.475,,,active_cases,people_vaccinated
25/09/17,0,0,,165.43,,,active_cases,people_vaccinated
26/09/17,0,0,,164.14,,,active_cases,people_vaccinated
27/09/17,0,0,,166.955,,,active_cases,people_vaccinated
28/09/17,0,0,,168.1148,,,active_cases,people_vaccinated
29/09/17,0,0,,170.235,,,active_cases,people_vaccinated
02/10/17,0,0,,170.31,,,active_cases,people_vaccinated
03/10/17,0,0,,169.965,,,active_cases,people_vaccinated
04/10/17,0,0,,169.48,,,active_cases,people_vaccinated
05/10/17,0,0,,169.955,,,active_cases,people_vaccinated
06/10/17,0,0,,171.06,,,active_cases,people_vaccinated
09/10/17,0,0,,173.44,,,active_cases,people_vaccinated
10/10/17,0,0,,172,,,active_cases,people_vaccinated
11/10/17,0,0,,172.09,,,active_cases,people_vaccinated
12/10/17,0,0,,173.07,,,active_cases,people_vaccinated
13/10/17,0,0,,173.925,,,active_cases,people_vaccinated
16/10/17,0,0,,174.53,,,active_cases,people_vaccinated
17/10/17,0,0,,175.245,,,active_cases,people_vaccinated
18/10/17,0,0,,176.245,,,active_cases,people_vaccinated
19/10/17,0,0,,174.33,,,active_cases,people_vaccinated
20/10/17,0,0,,175.255,,,active_cases,people_vaccinated
23/10/17,0,0,,173.295,,,active_cases,people_vaccinated
24/10/17,0,0,,172.37,,,active_cases,people_vaccinated
25/10/17,0,0,,170.57,,,active_cases,people_vaccinated
26/10/17,0,0,,171.3375,,,active_cases,people_vaccinated
27/10/17,0,0,,176.055,,,active_cases,people_vaccinated
30/10/17,0,0,,179.15,,,active_cases,people_vaccinated
31/10/17,0,0,,179.87,,,active_cases,people_vaccinated
01/11/17,0,0,,181.735,,,active_cases,people_vaccinated
02/11/17,0,0,,179.64,,,active_cases,people_vaccinated
03/11/17,0,0,,178.285,,,active_cases,people_vaccinated
06/11/17,0,0,,179.38,,,active_cases,people_vaccinated
07/11/17,0,0,,179.8539,,,active_cases,people_vaccinated
08/11/17,0,0,,179.73,,,active_cases,people_vaccinated
09/11/17,0,0,,178.245,,,active_cases,people_vaccinated
10/11/17,0,0,,178.52995,,,active_cases,people_vaccinated
13/11/17,0,0,,178.17,,,active_cases,people_vaccinated
14/11/17,0,0,,178.075,,,active_cases,people_vaccinated
15/11/17,0,0,,177.485,,,active_cases,people_vaccinated
16/11/17,0,0,,179.165,,,active_cases,people_vaccinated
17/11/17,0,0,,179.44,,,active_cases,people_vaccinated
20/11/17,0,0,,178.8,,,active_cases,people_vaccinated
21/11/17,0,0,,180.44,,,active_cases,people_vaccinated
22/11/17,0,0,,181.085,,,active_cases,people_vaccinated
24/11/17,0,0,,181.72,,,active_cases,people_vaccinated
27/11/17,0,0,,182.86,,,active_cases,people_vaccinated
28/11/17,0,0,,183.17,,,active_cases,people_vaccinated
29/11/17,0,0,,177.985,,,active_cases,people_vaccinated
30/11/17,0,0,,176.7375,,,active_cases,people_vaccinated
01/12/17,0,0,,174.91,,,active_cases,people_vaccinated
04/12/17,0,0,,173.68,,,active_cases,people_vaccinated
05/12/17,0,0,,172.195,,,active_cases,people_vaccinated
06/12/17,0,0,,174.335,,,active_cases,people_vaccinated
07/12/17,0,0,,178.095,,,active_cases,people_vaccinated
08/12/17,0,0,,180.51005,,,active_cases,people_vaccinated
11/12/17,0,0,,179.51,,,active_cases,people_vaccinated
12/12/17,0,0,,177.89,,,active_cases,people_vaccinated
13/12/17,0,0,,178.205,,,active_cases,people_vaccinated
14/12/17,0,0,,179.02005,,,active_cases,people_vaccinated
15/12/17,0,0,,179.4267,,,active_cases,people_vaccinated
18/12/17,0,0,,180.525,,,active_cases,people_vaccinated
19/12/17,0,0,,179.15,,,active_cases,people_vaccinated
20/12/17,0,0,,178.585,,,active_cases,people_vaccinated
21/12/17,0,0,,177.865,,,active_cases,people_vaccinated
22/12/17,0,0,,176.88,,,active_cases,people_vaccinated
26/12/17,0,0,,175.835,,,active_cases,people_vaccinated
27/12/17,0,0,,177.35,,,active_cases,people_vaccinated
28/12/17,0,0,,178.30835,,,active_cases,people_vaccinated
29/12/17,0,0,,177.655,,,active_cases,people_vaccinated
02/01/18,0,0,,179.565,,,active_cases,people_vaccinated
03/01/18,0,0,,183.055,,,active_cases,people_vaccinated
04/01/18,0,0,,185.1548,,,active_cases,people_vaccinated
05/01/18,0,0,,185.915,,,active_cases,people_vaccinated
08/01/18,0,0,,187.615,,,active_cases,people_vaccinated
09/01/18,0,0,,187.95,,,active_cases,people_vaccinated
10/01/18,0,0,,186.76,,,active_cases,people_vaccinated
11/01/18,0,0,,187.89,,,active_cases,people_vaccinated
12/01/18,0,0,,179.44,,,active_cases,people_vaccinated
16/01/18,0,0,,179.895,,,active_cases,people_vaccinated
17/01/18,0,0,,177.56,,,active_cases,people_vaccinated
18/01/18,0,0,,179.03,,,active_cases,people_vaccinated
19/01/18,0,0,,181.2701,,,active_cases,people_vaccinated
22/01/18,0,0,,182.9,,,active_cases,people_vaccinated
23/01/18,0,0,,187.55,,,active_cases,people_vaccinated
24/01/18,0,0,,188.59,,,active_cases,people_vaccinated
25/01/18,0,0,,187.61,,,active_cases,people_vaccinated
26/01/18,0,0,,188.405,,,active_cases,people_vaccinated
29/01/18,0,0,,187.23505,,,active_cases,people_vaccinated
30/01/18,0,0,,185.01,,,active_cases,people_vaccinated
31/01/18,0,0,,187.525,,,active_cases,people_vaccinated
01/02/18,0,0,,191.605,,,active_cases,people_vaccinated
02/02/18,0,0,,192.095,,,active_cases,people_vaccinated
05/02/18,0,0,,185.61,,,active_cases,people_vaccinated
06/02/18,0,0,,181.755,,,active_cases,people_vaccinated
07/02/18,0,0,,182.51585,,,active_cases,people_vaccinated
08/02/18,0,0,,176.66075,,,active_cases,people_vaccinated
09/02/18,0,0,,172.04,,,active_cases,people_vaccinated
12/02/18,0,0,,174.6925,,,active_cases,people_vaccinated
13/02/18,0,0,,174.535,,,active_cases,people_vaccinated
14/02/18,0,0,,176.51095,,,active_cases,people_vaccinated
15/02/18,0,0,,178.67,,,active_cases,people_vaccinated
16/02/18,0,0,,178.09,,,active_cases,people_vaccinated
20/02/18,0,0,,176.53,,,active_cases,people_vaccinated
21/02/18,0,0,,178.835,,,active_cases,people_vaccinated
22/02/18,0,0,,178.81,,,active_cases,people_vaccinated
23/02/18,0,0,,181.45,,,active_cases,people_vaccinated
26/02/18,0,0,,184.4414,,,active_cases,people_vaccinated
27/02/18,0,0,,183.08,,,active_cases,people_vaccinated
28/02/18,0,0,,180.51,,,active_cases,people_vaccinated
01/03/18,0,0,,177.265,,,active_cases,people_vaccinated
02/03/18,0,0,,175.05,,,active_cases,people_vaccinated
05/03/18,0,0,,178.51875,,,active_cases,people_vaccinated
06/03/18,0,0,,180.745,,,active_cases,people_vaccinated
07/03/18,0,0,,180.945,,,active_cases,people_vaccinated
08/03/18,0,0,,182.925,,,active_cases,people_vaccinated
09/03/18,0,0,,184.36,,,active_cases,people_vaccinated
12/03/18,0,0,,185.16,,,active_cases,people_vaccinated
13/03/18,0,0,,183.55,,,active_cases,people_vaccinated
14/03/18,0,0,,183.05,,,active_cases,people_vaccinated
15/03/18,0,0,,183.095,,,active_cases,people_vaccinated
16/03/18,0,0,,184.37,,,active_cases,people_vaccinated
19/03/18,0,0,,173.615,,,active_cases,people_vaccinated
20/03/18,0,0,,166.075,,,active_cases,people_vaccinated
21/03/18,0,0,,168.35,,,active_cases,people_vaccinated
22/03/18,0,0,,166.995,,,active_cases,people_vaccinated
23/03/18,0,0,,163.06,,,active_cases,people_vaccinated
26/03/18,0,0,,155.06,,,active_cases,people_vaccinated
27/03/18,0,0,,156.8,,,active_cases,people_vaccinated
28/03/18,0,0,,153.34,,,active_cases,people_vaccinated
29/03/18,0,0,,157.78,,,active_cases,people_vaccinated
02/04/18,0,0,,156.6555,,,active_cases,people_vaccinated
03/04/18,0,0,,154.1,,,active_cases,people_vaccinated
04/04/18,0,0,,153.035,,,active_cases,people_vaccinated
05/04/18,0,0,,159.1125,,,active_cases,people_vaccinated
06/04/18,0,0,,159.115,,,active_cases,people_vaccinated
09/04/18,0,0,,158.285,,,active_cases,people_vaccinated
10/04/18,0,0,,161.495,,,active_cases,people_vaccinated
11/04/18,0,0,,165.95,,,active_cases,people_vaccinated
12/04/18,0,0,,165.275,,,active_cases,people_vaccinated
13/04/18,0,0,,164.7368,,,active_cases,people_vaccinated
16/04/18,0,0,,164.585,,,active_cases,people_vaccinated
17/04/18,0,0,,167.33,,,active_cases,people_vaccinated
18/04/18,0,0,,166.945,,,active_cases,people_vaccinated
19/04/18,0,0,,166.765,,,active_cases,people_vaccinated
20/04/18,0,0,,167.12,,,active_cases,people_vaccinated
23/04/18,0,0,,166.77,,,active_cases,people_vaccinated
24/04/18,0,0,,162.145,,,active_cases,people_vaccinated
25/04/18,0,0,,158.625,,,active_cases,people_vaccinated
26/04/18,0,0,,173.535,,,active_cases,people_vaccinated
27/04/18,0,0,,174.85,,,active_cases,people_vaccinated
30/04/18,0,0,,173.715,,,active_cases,people_vaccinated
01/05/18,0,0,,172.125,,,active_cases,people_vaccinated
02/05/18,0,0,,176.14,,,active_cases,people_vaccinated
03/05/18,0,0,,174.12,,,active_cases,people_vaccinated
04/05/18,0,0,,175.02,,,active_cases,people_vaccinated
07/05/18,0,0,,178.335,,,active_cases,people_vaccinated
08/05/18,0,0,,178.075,,,active_cases,people_vaccinated
09/05/18,0,0,,180.89535,,,active_cases,people_vaccinated
10/05/18,0,0,,184.3146,,,active_cases,people_vaccinated
11/05/18,0,0,,186.25,,,active_cases,people_vaccinated
14/05/18,0,0,,187.03,,,active_cases,people_vaccinated
15/05/18,0,0,,184.245,,,active_cases,people_vaccinated
16/05/18,0,0,,183.49,,,active_cases,people_vaccinated
17/05/18,0,0,,183.14,,,active_cases,people_vaccinated
18/05/18,0,0,,183.4,,,active_cases,people_vaccinated
21/05/18,0,0,,184.215,,,active_cases,people_vaccinated
22/05/18,0,0,,184.425,,,active_cases,people_vaccinated
23/05/18,0,0,,184.545,,,active_cases,people_vaccinated
24/05/18,0,0,,185.915,,,active_cases,people_vaccinated
25/05/18,0,0,,185.39,,,active_cases,people_vaccinated
29/05/18,0,0,,185.26,,,active_cases,people_vaccinated
30/05/18,0,0,,186.625,,,active_cases,people_vaccinated
31/05/18,0,0,,190.1,,,active_cases,people_vaccinated
01/06/18,0,0,,193.3096,,,active_cases,people_vaccinated
04/06/18,0,0,,192.725,,,active_cases,people_vaccinated
05/06/18,0,0,,193.81,,,active_cases,people_vaccinated
06/06/18,0,0,,190.82,,,active_cases,people_vaccinated
07/06/18,0,0,,188.87,,,active_cases,people_vaccinated
08/06/18,0,0,,187.9527,,,active_cases,people_vaccinated
11/06/18,0,0,,190.7,,,active_cases,people_vaccinated
12/06/18,0,0,,192.42,,,active_cases,people_vaccinated
13/06/18,0,0,,193.205,,,active_cases,people_vaccinated
14/06/18,0,0,,195.095,,,active_cases,people_vaccinated
15/06/18,0,0,,195.855,,,active_cases,people_vaccinated
18/06/18,0,0,,196.855,,,active_cases,people_vaccinated
19/06/18,0,0,,195.875,,,active_cases,people_vaccinated
20/06/18,0,0,,201.1775,,,active_cases,people_vaccinated
21/06/18,0,0,,201.74,,,active_cases,people_vaccinated
22/06/18,0,0,,200.775,,,active_cases,people_vaccinated
25/06/18,0,0,,196.555,,,active_cases,people_vaccinated
26/06/18,0,0,,197.665,,,active_cases,people_vaccinated
27/06/18,0,0,,198.275,,,active_cases,people_vaccinated
28/06/18,0,0,,195.3,,,active_cases,people_vaccinated
29/06/18,0,0,,195.77735,,,active_cases,people_vaccinated
02/07/18,0,0,,194.835,,,active_cases,people_vaccinated
03/07/18,0,0,,193.96,,,active_cases,people_vaccinated
05/07/18,0,0,,196.34,,,active_cases,people_vaccinated
06/07/18,0,0,,200.67,,,active_cases,people_vaccinated
09/07/18,0,0,,203.96005,,,active_cases,people_vaccinated
10/07/18,0,0,,203.585,,,active_cases,people_vaccinated
11/07/18,0,0,,203.125,,,active_cases,people_vaccinated
12/07/18,0,0,,205.135,,,active_cases,people_vaccinated
13/07/18,0,0,,207.44,,,active_cases,people_vaccinated
16/07/18,0,0,,207.78,,,active_cases,people_vaccinated
17/07/18,0,0,,207.65,,,active_cases,people_vaccinated
18/07/18,0,0,,209.715,,,active_cases,people_vaccinated
19/07/18,0,0,,208.875,,,active_cases,people_vaccinated
20/07/18,0,0,,210,,,active_cases,people_vaccinated
23/07/18,0,0,,210.21,,,active_cases,people_vaccinated
24/07/18,0,0,,214.4,,,active_cases,people_vaccinated
25/07/18,0,0,,216.445,,,active_cases,people_vaccinated
26/07/18,0,0,,176.94,,,active_cases,people_vaccinated
27/07/18,0,0,,176.465,,,active_cases,people_vaccinated
30/07/18,0,0,,170.93,,,active_cases,people_vaccinated
31/07/18,0,0,,172.12,,,active_cases,people_vaccinated
01/08/18,0,0,,172.99,,,active_cases,people_vaccinated
02/08/18,0,0,,173.53,,,active_cases,people_vaccinated
03/08/18,0,0,,177.5,,,active_cases,people_vaccinated
06/08/18,0,0,,182.085,,,active_cases,people_vaccinated
07/08/18,0,0,,186.01,,,active_cases,people_vaccinated
08/08/18,0,0,,185.305,,,active_cases,people_vaccinated
09/08/18,0,0,,184.525,,,active_cases,people_vaccinated
10/08/18,0,0,,180.76,,,active_cases,people_vaccinated
13/08/18,0,0,,180.755,,,active_cases,people_vaccinated
14/08/18,0,0,,180.305,,,active_cases,people_vaccinated
15/08/18,0,0,,177.825,,,active_cases,people_vaccinated
16/08/18,0,0,,177.255,,,active_cases,people_vaccinated
17/08/18,0,0,,174.13,,,active_cases,people_vaccinated
20/08/18,0,0,,172.74,,,active_cases,people_vaccinated
21/08/18,0,0,,172.78,,,active_cases,people_vaccinated
22/08/18,0,0,,173.185,,,active_cases,people_vaccinated
23/08/18,0,0,,174.19,,,active_cases,people_vaccinated
24/08/18,0,0,,173.87,,,active_cases,people_vaccinated
27/08/18,0,0,,177.23,,,active_cases,people_vaccinated
28/08/18,0,0,,177.03495,,,active_cases,people_vaccinated
29/08/18,0,0,,175.77,,,active_cases,people_vaccinated
30/08/18,0,0,,177.74505,,,active_cases,people_vaccinated
31/08/18,0,0,,176.30075,,,active_cases,people_vaccinated
04/09/18,0,0,,171.345,,,active_cases,people_vaccinated
05/09/18,0,0,,168.8975,,,active_cases,people_vaccinated
06/09/18,0,0,,163.49,,,active_cases,people_vaccinated
07/09/18,0,0,,162.39345,,,active_cases,people_vaccinated
10/09/18,0,0,,163.585,,,active_cases,people_vaccinated
11/09/18,0,0,,165.455,,,active_cases,people_vaccinated
12/09/18,0,0,,163.145,,,active_cases,people_vaccinated
13/09/18,0,0,,162.09,,,active_cases,people_vaccinated
14/09/18,0,0,,161.59,,,active_cases,people_vaccinated
17/09/18,0,0,,160.915,,,active_cases,people_vaccinated
18/09/18,0,0,,160.31475,,,active_cases,people_vaccinated
19/09/18,0,0,,161.46,,,active_cases,people_vaccinated
20/09/18,0,0,,165.4611,,,active_cases,people_vaccinated
21/09/18,0,0,,165.03,,,active_cases,people_vaccinated
24/09/18,0,0,,163.29,,,active_cases,people_vaccinated
25/09/18,0,0,,163.37,,,active_cases,people_vaccinated
26/09/18,0,0,,166.755,,,active_cases,people_vaccinated
27/09/18,0,0,,169.49,,,active_cases,people_vaccinated
28/09/18,0,0,,165.675,,,active_cases,people_vaccinated
01/10/18,0,0,,163.57,,,active_cases,people_vaccinated
02/10/18,0,0,,160.475,,,active_cases,people_vaccinated
03/10/18,0,0,,161.595,,,active_cases,people_vaccinated
04/10/18,0,0,,159.405,,,active_cases,people_vaccinated
05/10/18,0,0,,158.55,,,active_cases,people_vaccinated
08/10/18,0,0,,156.365,,,active_cases,people_vaccinated
09/10/18,0,0,,159.005,,,active_cases,people_vaccinated
10/10/18,0,0,,154.5,,,active_cases,people_vaccinated
11/10/18,0,0,,151.985,,,active_cases,people_vaccinated
12/10/18,0,0,,154.0949,,,active_cases,people_vaccinated
15/10/18,0,0,,154.06,,,active_cases,people_vaccinated
16/10/18,0,0,,157.235,,,active_cases,people_vaccinated
17/10/18,0,0,,159.22,,,active_cases,people_vaccinated
18/10/18,0,0,,155.97,,,active_cases,people_vaccinated
19/10/18,0,0,,155.45,,,active_cases,people_vaccinated
22/10/18,0,0,,155.9,,,active_cases,people_vaccinated
23/10/18,0,0,,152.81,,,active_cases,people_vaccinated
24/10/18,0,0,,150.125,,,active_cases,people_vaccinated
25/10/18,0,0,,149.605,,,active_cases,people_vaccinated
26/10/18,0,0,,146.4,,,active_cases,people_vaccinated
29/10/18,0,0,,143.93,,,active_cases,people_vaccinated
30/10/18,0,0,,143.19095,,,active_cases,people_vaccinated
31/10/18,0,0,,152.68,,,active_cases,people_vaccinated
01/11/18,0,0,,151.05,,,active_cases,people_vaccinated
02/11/18,0,0,,151.545,,,active_cases,people_vaccinated
05/11/18,0,0,,148.815,,,active_cases,people_vaccinated
06/11/18,0,0,,149.485,,,active_cases,people_vaccinated
07/11/18,0,0,,151.42,,,active_cases,people_vaccinated
08/11/18,0,0,,148.84,,,active_cases,people_vaccinated
09/11/18,0,0,,145.915,,,active_cases,people_vaccinated
12/11/18,0,0,,142.76495,,,active_cases,people_vaccinated
13/11/18,0,0,,143.25,,,active_cases,people_vaccinated
14/11/18,0,0,,143.565,,,active_cases,people_vaccinated
15/11/18,0,0,,142.835,,,active_cases,people_vaccinated
16/11/18,0,0,,139.77,,,active_cases,people_vaccinated
19/11/18,0,0,,134.48,,,active_cases,people_vaccinated
20/11/18,0,0,,130.5046,,,active_cases,people_vaccinated
21/11/18,0,0,,135.66,,,active_cases,people_vaccinated
23/11/18,0,0,,132.87755,,,active_cases,people_vaccinated
26/11/18,0,0,,134.89,,,active_cases,people_vaccinated
27/11/18,0,0,,135.1613,,,active_cases,people_vaccinated
28/11/18,0,0,,134.31995,,,active_cases,people_vaccinated
29/11/18,0,0,,137.825,,,active_cases,people_vaccinated
30/11/18,0,0,,139.163,,,active_cases,people_vaccinated
03/12/18,0,0,,142.21995,,,active_cases,people_vaccinated
